timestamp,energy_wh,meter_id,source_file,unit,hour,weekday,month,anomaly_flag,anomaly_score
2016-06-13 09:00:00,1632,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,9,0,6,True,-0.0046048678836724255
2016-06-20 09:30:00,1668,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,9,0,6,True,-0.0046048678836724255
2014-02-17 05:00:00,1370,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,5,0,2,True,-0.004597891491331052
2015-11-04 17:30:00,2013,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,17,2,11,True,-0.004596138525251314
2014-04-13 20:00:00,1840,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,20,6,4,True,-0.004588236675552859
2013-04-14 20:00:00,1832,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,20,6,4,True,-0.004588236675552859
2014-04-06 20:00:00,1818,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,6,4,True,-0.004588236675552859
2015-11-23 01:00:00,1008,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,1,0,11,True,-0.004588036577437005
2013-06-04 09:00:00,1889,1625529_FD4_L3_EDMI_16_D,1625529_FD4_L3_EDMI_16_D.csv,Wh,9,1,6,True,-0.004585793964530072
2015-05-17 12:00:00,1942,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,12,6,5,True,-0.004578731309161199
2015-02-08 11:00:00,1718,1625529_FD4_L3_EDMI_16_D,1625529_FD4_L3_EDMI_16_D.csv,Wh,11,6,2,True,-0.00457439574984686
2015-02-01 11:00:00,1710,1623189_FD2_NK_EDMI_11_D,1623189_FD2_NK_EDMI_11_D.csv,Wh,11,6,2,True,-0.00457439574984686
2017-01-02 13:30:00,1263,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,13,0,1,True,-0.004570091254045172
2014-01-20 13:00:00,1292,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,13,0,1,True,-0.004570091254045172
2014-01-20 13:30:00,1273,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,13,0,1,True,-0.004570091254045172
2013-01-14 13:00:00,1288,1623101_FD4_L1_EDMI_5_D,1623101_FD4_L1_EDMI_5_D.csv,Wh,13,0,1,True,-0.004570091254045172
2014-01-06 13:30:00,1295,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,13,0,1,True,-0.004570091254045172
2017-02-06 21:30:00,1480,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,21,0,2,True,-0.004565140591077488
2016-02-22 21:00:00,1501,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,21,0,2,True,-0.004565140591077488
2014-10-20 23:00:00,1049,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,23,0,10,True,-0.004563935927892615
2013-10-07 23:30:00,1049,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,23,0,10,True,-0.004563935927892615
2013-04-07 23:00:00,1233,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,23,6,4,True,-0.004557942873057663
